#
#    Period, Days, T      Frequency, 1/Days, v      Periodogram, I(v)
#
  0.142926829268293E+03   0.699658703071672E-02   0.587196320095657E+06
  0.142579075425791E+03   0.701365187713311E-02   0.584968886410111E+06
  0.142233009708738E+03   0.703071672354949E-02   0.563612530032621E+06
  0.141888619854722E+03   0.704778156996587E-02   0.525011014223708E+06
  0.141545893719807E+03   0.706484641638225E-02   0.473119961027358E+06
  0.141204819277108E+03   0.708191126279864E-02   0.413358618406532E+06
  0.140865384615385E+03   0.709897610921502E-02   0.351858446363983E+06
  0.140527577937650E+03   0.711604095563140E-02   0.294643050496143E+06
  0.140191387559809E+03   0.713310580204778E-02   0.246832739526170E+06
  0.139856801909308E+03   0.715017064846417E-02   0.212013751096520E+06
  0.139523809523810E+03   0.716723549488055E-02   0.191819114694369E+06
  0.139192399049881E+03   0.718430034129693E-02   0.185780559853488E+06
  0.138862559241706E+03   0.720136518771331E-02   0.191502931511757E+06
  0.138534278959811E+03   0.721843003412969E-02   0.205077746064811E+06
  0.138207547169811E+03   0.723549488054608E-02   0.221714413611835E+06
  0.137882352941176E+03   0.725255972696246E-02   0.236642840953412E+06
  0.137558685446009E+03   0.726962457337884E-02   0.245735930466887E+06
  0.137236533957845E+03   0.728668941979522E-02   0.246275039312835E+06
  0.136915887850467E+03   0.730375426621160E-02   0.237303475175886E+06
  0.136596736596737E+03   0.732081911262799E-02   0.219710995802377E+06
  0.136279069767442E+03   0.733788395904437E-02   0.195988928931018E+06
  0.135962877030162E+03   0.735494880546075E-02   0.169672197220331E+06
  0.135648148148148E+03   0.737201365187713E-02   0.144690095523804E+06
  0.135334872979215E+03   0.738907849829352E-02   0.124561932431795E+06
  0.135023041474654E+03   0.740614334470990E-02   0.111847280634372E+06
  0.134712643678161E+03   0.742320819112628E-02   0.107713799427206E+06
  0.134403669724771E+03   0.744027303754266E-02   0.111801405382629E+06
  0.134096109839817E+03   0.745733788395904E-02   0.122401409919178E+06
  0.133789954337900E+03   0.747440273037543E-02   0.136801015440252E+06
  0.133485193621868E+03   0.749146757679181E-02   0.151780880288499E+06
  0.133181818181818E+03   0.750853242320819E-02   0.164211977289946E+06
  0.132879818594104E+03   0.752559726962457E-02   0.171506879681848E+06
  0.132579185520362E+03   0.754266211604096E-02   0.172033738021182E+06
  0.132279909706546E+03   0.755972696245734E-02   0.165340700891626E+06
  0.131981981981982E+03   0.757679180887372E-02   0.152191682605008E+06
  0.131685393258427E+03   0.759385665529010E-02   0.134454100064279E+06
  0.131390134529148E+03   0.761092150170649E-02   0.114744837641274E+06
  0.131096196868009E+03   0.762798634812287E-02   0.960547829131864E+05
  0.130803571428571E+03   0.764505119453925E-02   0.811801477300880E+05
  0.130512249443207E+03   0.766211604095563E-02   0.722381833915944E+05
  0.130222222222222E+03   0.767918088737201E-02   0.702492751423950E+05
  0.129933481152993E+03   0.769624573378840E-02   0.748641799553541E+05
  0.129646017699115E+03   0.771331058020478E-02   0.844031706817523E+05
  0.129359823399558E+03   0.773037542662116E-02   0.961113415190534E+05
  0.129074889867841E+03   0.774744027303754E-02   0.106692009085251E+06
  0.128791208791209E+03   0.776450511945392E-02   0.112971301175972E+06
  0.128508771929825E+03   0.778156996587031E-02   0.112575861892309E+06
  0.128227571115974E+03   0.779863481228669E-02   0.104464699016727E+06
  0.127947598253275E+03   0.781569965870307E-02   0.891898465797028E+05
  0.127668845315904E+03   0.783276450511946E-02   0.688172485219002E+05
  0.127391304347826E+03   0.784982935153584E-02   0.464889930863345E+05
  0.127114967462039E+03   0.786689419795222E-02   0.258066428247541E+05
  0.126839826839827E+03   0.788395904436860E-02   0.100591574585432E+05
  0.126565874730022E+03   0.790102389078498E-02   0.158061863430537E+04
  0.126293103448276E+03   0.791808873720137E-02   0.133915079536211E+04
  0.126021505376344E+03   0.793515358361775E-02   0.882964533594136E+04
  0.125751072961373E+03   0.795221843003413E-02   0.223025907653391E+05
  0.125481798715203E+03   0.796928327645051E-02   0.392159678053488E+05
  0.125213675213675E+03   0.798634812286689E-02   0.568099657665081E+05
  0.124946695095949E+03   0.800341296928328E-02   0.726387151677801E+05
  0.124680851063830E+03   0.802047781569966E-02   0.849658446783444E+05
  0.124416135881104E+03   0.803754266211604E-02   0.929385759261561E+05
  0.124152542372881E+03   0.805460750853242E-02   0.965702452788100E+05
  0.123890063424947E+03   0.807167235494881E-02   0.965656860992537E+05
  0.123628691983122E+03   0.808873720136519E-02   0.940795127622985E+05
  0.123368421052632E+03   0.810580204778157E-02   0.904720495614088E+05
  0.123109243697479E+03   0.812286689419795E-02   0.871172978581246E+05
  0.122851153039832E+03   0.813993174061434E-02   0.852600695068952E+05
  0.122594142259414E+03   0.815699658703072E-02   0.859101100411780E+05
  0.122338204592902E+03   0.817406143344710E-02   0.897398138049572E+05
  0.122083333333333E+03   0.819112627986348E-02   0.969796062697249E+05
  0.121829521829522E+03   0.820819112627986E-02   0.107300936120848E+06
  0.121576763485477E+03   0.822525597269625E-02   0.119762907548562E+06
  0.121325051759834E+03   0.824232081911263E-02   0.132822861647534E+06
  0.121074380165289E+03   0.825938566552901E-02   0.144503059062446E+06
  0.120824742268041E+03   0.827645051194539E-02   0.152684157091375E+06
  0.120576131687243E+03   0.829351535836178E-02   0.155500791048230E+06
  0.120328542094456E+03   0.831058020477816E-02   0.151751794881042E+06
  0.120081967213115E+03   0.832764505119454E-02   0.141194781403433E+06
  0.119836400817996E+03   0.834470989761092E-02   0.124692319906226E+06
  0.119591836734694E+03   0.836177474402730E-02   0.104078873363864E+06
  0.119348268839104E+03   0.837883959044369E-02   0.818217983529827E+05
  0.119105691056911E+03   0.839590443686007E-02   0.604937275882620E+05
  0.118864097363083E+03   0.841296928327645E-02   0.422863618538346E+05
  0.118623481781376E+03   0.843003412969283E-02   0.285430709312821E+05
  0.118383838383838E+03   0.844709897610921E-02   0.195785505192575E+05
  0.118145161290323E+03   0.846416382252560E-02   0.147368664417784E+05
  0.117907444668008E+03   0.848122866894198E-02   0.126936657247117E+05
  0.117670682730924E+03   0.849829351535836E-02   0.118961208534219E+05
  0.117434869739479E+03   0.851535836177474E-02   0.110358188771738E+05
  0.117200000000000E+03   0.853242320819113E-02   0.938507495877821E+04
  0.116966067864271E+03   0.854948805460751E-02   0.694111877691140E+04
  0.116733067729084E+03   0.856655290102389E-02   0.433885901878540E+04
  0.116500994035785E+03   0.858361774744027E-02   0.257546883347036E+04
  0.116269841269841E+03   0.860068259385666E-02   0.263973757215572E+04
  0.116039603960396E+03   0.861774744027304E-02   0.516732494729773E+04
  0.115810276679842E+03   0.863481228668942E-02   0.102152565411527E+05
  0.115581854043392E+03   0.865187713310580E-02   0.172135856800003E+05
  0.115354330708661E+03   0.866894197952219E-02   0.251052724010873E+05
  0.115127701375246E+03   0.868600682593857E-02   0.326027717994333E+05
  0.114901960784314E+03   0.870307167235495E-02   0.385087940126532E+05
  0.114677103718200E+03   0.872013651877133E-02   0.420004505065566E+05
  0.114453125000000E+03   0.873720136518771E-02   0.428192366254957E+05
  0.114230019493177E+03   0.875426621160410E-02   0.412902750524280E+05
  0.114007782101167E+03   0.877133105802048E-02   0.382726912683248E+05
  0.113786407766990E+03   0.878839590443686E-02   0.349757592776116E+05
  0.113565891472868E+03   0.880546075085324E-02   0.327357131480858E+05
  0.113346228239845E+03   0.882252559726963E-02   0.327935998358885E+05
  0.113127413127413E+03   0.883959044368601E-02   0.361097704908616E+05
  0.112909441233141E+03   0.885665529010239E-02   0.432099827988597E+05
  0.112692307692308E+03   0.887372013651877E-02   0.541106045446676E+05
  0.112476007677543E+03   0.889078498293515E-02   0.682808547153210E+05
  0.112260536398467E+03   0.890784982935154E-02   0.846785043647150E+05
  0.112045889101338E+03   0.892491467576792E-02   0.101837657747131E+06
  0.111832061068702E+03   0.894197952218430E-02   0.118000063652161E+06
  0.111619047619048E+03   0.895904436860068E-02   0.131360204254266E+06
  0.111406844106464E+03   0.897610921501706E-02   0.140277167911000E+06
  0.111195445920304E+03   0.899317406143345E-02   0.143546870919519E+06
  0.110984848484848E+03   0.901023890784983E-02   0.140601623280497E+06
  0.110775047258979E+03   0.902730375426621E-02   0.131643574362777E+06
  0.110566037735849E+03   0.904436860068259E-02   0.117649184590369E+06
  0.110357815442561E+03   0.906143344709898E-02   0.100251906720723E+06
  0.110150375939850E+03   0.907849829351536E-02   0.814886369662622E+05
  0.109943714821764E+03   0.909556313993174E-02   0.635186916014284E+05
  0.109737827715356E+03   0.911262798634812E-02   0.482585016577453E+05
  0.109532710280374E+03   0.912969283276450E-02   0.371150329940415E+05
  0.109328358208955E+03   0.914675767918089E-02   0.307814307112207E+05
  0.109124767225326E+03   0.916382252559727E-02   0.291721120184763E+05
  0.108921933085502E+03   0.918088737201365E-02   0.314800309056495E+05
  0.108719851576994E+03   0.919795221843004E-02   0.363454810081807E+05
  0.108518518518519E+03   0.921501706484642E-02   0.421073815386358E+05
  0.108317929759704E+03   0.923208191126280E-02   0.470861939999505E+05
  0.108118081180812E+03   0.924914675767918E-02   0.498615422786571E+05
  0.107918968692449E+03   0.926621160409556E-02   0.494929589366288E+05
  0.107720588235294E+03   0.928327645051195E-02   0.456728083697859E+05
  0.107522935779817E+03   0.930034129692833E-02   0.387561889278479E+05
  0.107326007326007E+03   0.931740614334471E-02   0.297134022955941E+05
  0.107129798903108E+03   0.933447098976109E-02   0.199323368425325E+05
  0.106934306569343E+03   0.935153583617748E-02   0.109718937337230E+05
  0.106739526411658E+03   0.936860068259386E-02   0.426643261759474E+04
  0.106545454545455E+03   0.938566552901024E-02   0.840656789549609E+03
  0.106352087114338E+03   0.940273037542662E-02   0.111345813086870E+04
  0.106159420289855E+03   0.941979522184300E-02   0.481843560894017E+04
  0.105967450271248E+03   0.943686006825939E-02   0.110871606915669E+05
  0.105776173285199E+03   0.945392491467577E-02   0.186731931012756E+05
  0.105585585585586E+03   0.947098976109215E-02   0.262815535397649E+05
  0.105395683453237E+03   0.948805460750853E-02   0.329140195836787E+05
  0.105206463195691E+03   0.950511945392491E-02   0.381431724294248E+05
  0.105017921146953E+03   0.952218430034130E-02   0.422514606631135E+05
  0.104830053667263E+03   0.953924914675768E-02   0.461611844464906E+05
  0.104642857142857E+03   0.955631399317406E-02   0.512031892720627E+05
  0.104456327985740E+03   0.957337883959044E-02   0.587171705733498E+05
  0.104270462633452E+03   0.959044368600683E-02   0.696700972189428E+05
  0.104085257548845E+03   0.960750853242321E-02   0.843086197647693E+05
  0.103900709219858E+03   0.962457337883959E-02   0.101989756212167E+06
  0.103716814159292E+03   0.964163822525597E-02   0.121220264159440E+06
  0.103533568904594E+03   0.965870307167235E-02   0.139907270780208E+06
  0.103350970017637E+03   0.967576791808874E-02   0.155734591264192E+06
  0.103169014084507E+03   0.969283276450512E-02   0.166564400865424E+06
  0.102987697715290E+03   0.970989761092150E-02   0.170882910236947E+06
  0.102807017543860E+03   0.972696245733788E-02   0.167974876285128E+06
  0.102626970227671E+03   0.974402730375427E-02   0.158021348232932E+06
  0.102447552447552E+03   0.976109215017065E-02   0.142014041662559E+06
  0.102268760907504E+03   0.977815699658703E-02   0.121539267077933E+06
  0.102090592334495E+03   0.979522184300341E-02   0.985439939609789E+05
  0.101913043478261E+03   0.981228668941980E-02   0.750741981569375E+05
  0.101736111111111E+03   0.982935153583618E-02   0.530865938668111E+05
  0.101559792027730E+03   0.984641638225256E-02   0.343015379682369E+05
  0.101384083044983E+03   0.986348122866894E-02   0.201003607132866E+05
  0.101208981001727E+03   0.988054607508533E-02   0.114450856824706E+05
  0.101034482758621E+03   0.989761092150171E-02   0.879476415528839E+04
  0.100860585197935E+03   0.991467576791809E-02   0.120418894756299E+05
  0.100687285223368E+03   0.993174061433447E-02   0.204888381146626E+05
  0.100514579759863E+03   0.994880546075085E-02   0.328905840953737E+05
  0.100342465753425E+03   0.996587030716724E-02   0.476132014975240E+05
  0.100170940170940E+03   0.998293515358362E-02   0.628904301484972E+05
  0.100000000000000E+03   0.100000000000000E-01   0.771472240596975E+05
  0.998296422487223E+02   0.100170648464164E-01   0.893188327231474E+05
  0.996598639455782E+02   0.100341296928328E-01   0.990827839140079E+05
  0.994906621392190E+02   0.100511945392491E-01   0.106919874871228E+06
  0.993220338983051E+02   0.100682593856655E-01   0.113958016578421E+06
  0.991539763113367E+02   0.100853242320819E-01   0.121654530446833E+06
  0.989864864864865E+02   0.101023890784983E-01   0.131322462368881E+06
  0.988195615514334E+02   0.101194539249147E-01   0.143677619185862E+06
  0.986531986531986E+02   0.101365187713311E-01   0.158509326736897E+06
  0.984873949579832E+02   0.101535836177474E-01   0.174559065326272E+06
  0.983221476510067E+02   0.101706484641638E-01   0.189705354670027E+06
  0.981574539363484E+02   0.101877133105802E-01   0.201321503312180E+06
  0.979933110367893E+02   0.102047781569966E-01   0.206869224980798E+06
  0.978297161936561E+02   0.102218430034130E-01   0.204447827492580E+06
  0.976666666666667E+02   0.102389078498294E-01   0.193255429283768E+06
  0.975041597337770E+02   0.102559726962457E-01   0.173812376524191E+06
  0.973421926910299E+02   0.102730375426621E-01   0.147923760177561E+06
  0.971807628524046E+02   0.102901023890785E-01   0.118363182250600E+06
  0.970198675496689E+02   0.103071672354949E-01   0.884292952992760E+05
  0.968595041322314E+02   0.103242320819113E-01   0.613796700778809E+05
  0.966996699669967E+02   0.103412969283276E-01   0.399451345829020E+05
  0.965403624382208E+02   0.103583617747440E-01   0.259861132227726E+05
  0.963815789473684E+02   0.103754266211604E-01   0.202933823159366E+05
  0.962233169129721E+02   0.103924914675768E-01   0.226127148826378E+05
  0.960655737704918E+02   0.104095563139932E-01   0.317932038948296E+05
  0.959083469721768E+02   0.104266211604096E-01   0.460247950224070E+05
  0.957516339869281E+02   0.104436860068259E-01   0.631393775215836E+05
  0.955954323001631E+02   0.104607508532423E-01   0.808965732852783E+05
  0.954397394136808E+02   0.104778156996587E-01   0.972501443052461E+05
  0.952845528455285E+02   0.104948805460751E-01   0.110580862184942E+06
  0.951298701298701E+02   0.105119453924915E-01   0.119873586551385E+06
  0.949756888168558E+02   0.105290102389079E-01   0.124838197814047E+06
  0.948220064724919E+02   0.105460750853242E-01   0.125925364983157E+06
  0.946688206785137E+02   0.105631399317406E-01   0.124271808027060E+06
  0.945161290322581E+02   0.105802047781570E-01   0.121494109112890E+06
  0.943639291465378E+02   0.105972696245734E-01   0.119405414727605E+06
  0.942122186495177E+02   0.106143344709898E-01   0.119660482521953E+06
  0.940609951845907E+02   0.106313993174061E-01   0.123412711745392E+06
  0.939102564102564E+02   0.106484641638225E-01   0.130999654462440E+06
  0.937600000000000E+02   0.106655290102389E-01   0.141873390550496E+06
